matrix,backend,nodes,ranks,job,trial,source,status,solver_s,iterations,relative_residual,tolerance,error_norm,rows,full_nnz,gflops_total,iteration_us,allreduce_us,allreduce_calls,gemv_s,dot_s,nrm2_s,axpy_s,copy_s,allreduce_s,haloexchange_s,other_s
Queen_4147,acg-cg-oshmpi,1,2,56216574,2,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-56216574-2-stderr.txt,valid,48.310523,26087.0,9.641840186571013e-07,1e-06,0.190180815347758,4147110,329499284,378.25753867131596,1851.9002951661748,26.831110088929773,52176,41.124542,1.059229,0.559701,3.000411,4.7e-05,1.39994,0.07649,1.090165
Queen_4147,acg-cg-oshmpi,1,2,56216574,3,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-56216574-3-stderr.txt,valid,48.916715,26413.0,9.848705652890512e-07,1e-06,0.190164776581052,4147110,329499284,378.2382491071201,1851.9939045167152,27.012266222457786,52828,41.634586,1.072768,0.566474,3.036074,4.9e-05,1.427004,0.076877,1.10288
Queen_4147,acg-cg-oshmpi,1,2,56216580,1,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-56216580-1-stderr.txt,valid,48.417374,26130.0,9.869292912588642e-07,1e-06,0.190180596532033,4147110,329499284,378.0448670683379,1852.941982395714,27.56750602732387,52262,41.187198,1.059008,0.559617,3.001505,5e-05,1.440733,0.077045,1.092218
Queen_4147,acg-cg-oshmpi,1,2,56216580,2,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-56216580-2-stderr.txt,valid,48.871032,26351.0,9.733349366212959e-07,1e-06,0.190168845282272,4147110,329499284,377.70316604437573,1854.6177374672686,27.750777929568915,52704,41.544328,1.072909,0.568766,3.033031,4.9e-05,1.462577,0.07874,1.110631
Queen_4147,acg-cg-oshmpi,1,2,56216580,3,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-56216580-3-stderr.txt,valid,48.748305,26283.0,9.69205318621543e-07,1e-06,0.190172164401649,4147110,329499284,377.67695875440177,1854.746604268919,27.78652412113834,52568,41.43289,1.068898,0.565668,3.024221,4.9e-05,1.460682,0.078592,1.117304
Queen_4147,acg-cg-oshmpi,1,2,56216586,1,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-56216586-1-stderr.txt,valid,49.67384,26590.0,9.505672220097884e-07,1e-06,0.190157403193318,4147110,329499284,374.96911382144,1868.1399022188793,30.844872325222823,53182,41.925193,1.082384,0.568079,3.035387,4.9e-05,1.640392,0.080669,1.341685
Queen_4147,acg-cg-oshmpi,1,2,56216586,2,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-56216586-2-stderr.txt,valid,51.011907,27297.0,9.878704936369147e-07,1e-06,0.190147928526373,4147110,329499284,374.84165844229267,1868.7733816902958,30.978350062275627,54596,43.043432,1.112383,0.584991,3.117317,5.2e-05,1.691294,0.083391,1.379048
Queen_4147,acg-cg-oshmpi,1,2,56216586,3,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-56216586-3-stderr.txt,valid,49.916897,26724.0,8.984839224411662e-07,1e-06,0.190151384169991,4147110,329499284,375.02368587574665,1867.8677218979196,30.793208606173994,53450,42.132167,1.088149,0.571577,3.05329,4.9e-05,1.645897,0.081043,1.344722
Queen_4147,acg-cg-oshmpi,1,4,56216575,1,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-56216575-1-stderr.txt,valid,26.588406,26629.0,9.472348275082442e-07,1e-06,0.190156600879391,4147110,329499284,701.5642111813698,998.4755717450898,27.488321441982727,53260,21.415375,0.48486,0.380356,1.411751,2.9e-05,1.464028,0.078389,1.353617
Queen_4147,acg-cg-oshmpi,1,4,56216575,2,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-56216575-2-stderr.txt,valid,26.627154,26645.0,9.949842926568397e-07,1e-06,0.190155067336143,4147110,329499284,700.9641960476887,999.3302308125352,27.712114388651205,53292,21.427113,0.485458,0.380325,1.413941,2.9e-05,1.476834,0.079069,1.364384
Queen_4147,acg-cg-oshmpi,1,4,56216575,3,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-56216575-3-stderr.txt,valid,26.610551,26627.0,9.831798048351332e-07,1e-06,0.19016387392668,4147110,329499284,700.9277313582871,999.3822435873361,27.81889364578639,53256,21.41971,0.486183,0.381606,1.414093,2.8e-05,1.481523,0.079095,1.348313
Queen_4147,acg-cg-oshmpi,1,4,56216581,1,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-56216581-1-stderr.txt,valid,26.626218,26648.0,9.800338436118248e-07,1e-06,0.190154832597889,4147110,329499284,701.067759816734,999.1826028219755,27.780048031821078,53298,21.428755,0.485067,0.381046,1.420975,2.9e-05,1.480621,0.078601,1.351123
Queen_4147,acg-cg-oshmpi,1,4,56216581,2,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-56216581-2-stderr.txt,valid,26.165186,26202.0,9.97805020599755e-07,1e-06,0.190175730674388,4147110,329499284,701.4807207456504,998.594992748645,27.648055566156547,52406,21.07334,0.477069,0.373717,1.394224,2.9e-05,1.448924,0.077639,1.320243
Queen_4147,acg-cg-oshmpi,1,4,56216581,3,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-56216581-3-stderr.txt,valid,26.505824,26517.0,9.963036342343388e-07,1e-06,0.190161575932352,4147110,329499284,700.7901915874791,999.5785345250218,27.791556678482543,53036,21.324337,0.482515,0.378519,1.413732,2.8e-05,1.473953,0.078513,1.354227
Queen_4147,acg-cg-oshmpi,1,4,56216587,1,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-56216587-1-stderr.txt,valid,26.673843,26690.0,9.966709942476628e-07,1e-06,0.190153287541496,4147110,329499284,700.9189763810186,999.3946421880855,27.930126259787944,53382,21.469487,0.485955,0.381082,1.412547,2.9e-05,1.490966,0.0792,1.354576
Queen_4147,acg-cg-oshmpi,1,4,56216587,2,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-56216587-2-stderr.txt,valid,26.43208,26457.0,9.97730548463088e-07,1e-06,0.190163984881452,4147110,329499284,701.1553119945157,999.0580942661677,27.86459671932875,52916,21.282048,0.482784,0.379242,1.400443,2.8e-05,1.474483,0.078449,1.334602
Queen_4147,acg-cg-oshmpi,1,4,56216587,3,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-56216587-3-stderr.txt,valid,26.385426,26421.0,9.980593419302847e-07,1e-06,0.190165151240514,4147110,329499284,701.4393624350049,998.6535710230497,27.84618878207554,52844,21.256946,0.479483,0.377591,1.400018,2.9e-05,1.471504,0.078572,1.321282
Queen_4147,acg-cg-oshmpi,2,8,56216576,1,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-56216576-1-stderr.txt,valid,16.37915,26500.0,9.661395929012039e-07,1e-06,0.190161431161721,4147110,329499284,1133.3380239382386,618.0811320754717,30.67680464888117,53002,10.906186,0.37921,0.350661,0.774617,2.1e-05,1.625932,0.078735,2.263786
Queen_4147,acg-cg-oshmpi,2,8,56216576,2,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-56216576-2-stderr.txt,valid,16.575626,26808.0,9.916265716558999e-07,1e-06,0.190148422065421,4147110,329499284,1132.919996658467,618.308937630558,30.86215450035436,53618,11.029872,0.382132,0.350938,0.782697,2.1e-05,1.654767,0.079091,2.296106
Queen_4147,acg-cg-oshmpi,2,8,56216576,3,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-56216576-3-stderr.txt,valid,16.444428,26590.0,9.169875388091296e-07,1e-06,0.190156955076625,4147110,329499284,1132.6727670252808,618.4440767205716,30.794366514986272,53182,10.942069,0.379965,0.350742,0.775246,2.1e-05,1.637706,0.078744,2.279933
Queen_4147,acg-cg-oshmpi,2,8,56216582,1,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-56216582-1-stderr.txt,valid,16.206396,26202.0,9.970268687048085e-07,1e-06,0.190175376733904,4147110,329499284,1132.5388774730666,618.517517746737,30.846620615960006,52406,10.787579,0.373294,0.345365,0.765007,2.1e-05,1.616548,0.077417,2.241163
Queen_4147,acg-cg-oshmpi,2,8,56216582,2,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-56216582-2-stderr.txt,valid,15.902366,25712.0,9.92833673253875e-07,1e-06,0.190200948398514,4147110,329499284,1132.607776503446,618.480320472931,30.94205265818847,51426,10.584423,0.365826,0.337519,0.75135,2.1e-05,1.591226,0.075679,2.196318
Queen_4147,acg-cg-oshmpi,2,8,56216582,3,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-56216582-3-stderr.txt,valid,16.251769,26246.0,9.980272264836885e-07,1e-06,0.190174209898102,4147110,329499284,1131.2734139351846,619.2093652366075,31.071017640111258,52494,10.806455,0.374894,0.345504,0.771758,2.1e-05,1.631042,0.077726,2.244367
Queen_4147,acg-cg-oshmpi,2,8,56216589,1,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-56216589-1-stderr.txt,valid,16.306893,26378.0,9.963195862941883e-07,1e-06,0.190167861901364,4147110,329499284,1133.1193621796624,618.2005079990902,30.77825163956177,52758,10.85984,0.375966,0.347724,0.76896,2.1e-05,1.623799,0.077932,2.252647
Queen_4147,acg-cg-oshmpi,2,8,56216589,2,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-56216589-2-stderr.txt,valid,16.231522,26265.0,9.990315227724666e-07,1e-06,0.190172899896893,4147110,329499284,1133.5044934669713,617.9905577765086,30.72416812609457,52532,10.810804,0.375036,0.34414,0.765676,2.1e-05,1.614002,0.077551,2.24429
Queen_4147,acg-cg-oshmpi,2,8,56216589,3,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-56216589-3-stderr.txt,valid,16.26468,26287.0,9.692077138149847e-07,1e-06,0.190171410356111,4147110,329499284,1132.1411460602976,618.7347358009662,30.673120815581257,52576,10.823837,0.377173,0.347408,0.771617,2.1e-05,1.61267,0.078007,2.253946
Queen_4147,acg-cg-oshmpi,4,16,56216577,1,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-56216577-1-stderr.txt,valid,11.881614,26477.0,9.63371562903516e-07,1e-06,0.190163498604876,4147110,329499284,1560.9834398276193,448.75227555991995,32.94270715310824,52956,5.578594,0.348631,0.335573,0.586591,1.8e-05,1.744514,0.072126,3.215566
Queen_4147,acg-cg-oshmpi,4,16,56216577,2,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-56216577-2-stderr.txt,valid,11.810673,26313.0,9.875267090806107e-07,1e-06,0.190170945416806,4147110,329499284,1560.632968745473,448.853152434158,32.90928783157255,52628,5.550361,0.348071,0.335042,0.586135,1.8e-05,1.73195,0.07226,3.186834
Queen_4147,acg-cg-oshmpi,4,16,56216577,3,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-56216577-3-stderr.txt,valid,11.832342,26377.0,9.838012255426215e-07,1e-06,0.190168420588658,4147110,329499284,1561.5636976706724,448.58558592713354,32.859143983622715,52756,5.561158,0.347747,0.335121,0.585937,1.7e-05,1.733517,0.07163,3.197209
Queen_4147,acg-cg-oshmpi,4,16,56216583,1,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-56216583-1-stderr.txt,valid,11.684531,26249.0,9.75759849539661e-07,1e-06,0.190173172941484,4147110,329499284,1573.6443001537673,445.14194826469577,31.911714285714282,52500,5.53454,0.347312,0.33271,0.58254,1.8e-05,1.675365,0.068399,3.143617
Queen_4147,acg-cg-oshmpi,4,16,56216583,2,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-56216583-2-stderr.txt,valid,11.827012,26555.0,9.940655624462864e-07,1e-06,0.190158410339711,4147110,329499284,1572.809711068865,445.37797025042363,31.86445624341015,53112,5.606785,0.353059,0.337086,0.591827,1.7e-05,1.692385,0.070686,3.175147
Queen_4147,acg-cg-oshmpi,4,16,56216583,3,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-56216583-3-stderr.txt,valid,11.924574,26744.0,9.73030707763072e-07,1e-06,0.190151384143824,4147110,329499284,1571.0438036427968,445.87847741549507,32.03094036268462,53490,5.644999,0.353903,0.34185,0.595,1.8e-05,1.713335,0.072309,3.203155
Queen_4147,acg-cg-oshmpi,4,16,56216590,1,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-56216590-1-stderr.txt,valid,11.665915,25948.0,9.702259161189135e-07,1e-06,0.190187975993947,4147110,329499284,1558.082176841851,449.5882148913211,33.045647231107175,51898,5.462027,0.3419,0.331018,0.578177,1.8e-05,1.715003,0.070649,3.167119
Queen_4147,acg-cg-oshmpi,4,16,56216590,2,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-56216590-2-stderr.txt,valid,11.702065,26056.0,9.562214233668239e-07,1e-06,0.190182789049374,4147110,329499284,1559.7336847980253,449.11210469757447,33.05691368921978,52114,5.486571,0.342824,0.330861,0.579271,1.7e-05,1.722728,0.072788,3.166999
Queen_4147,acg-cg-oshmpi,4,16,56216590,3,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-56216590-3-stderr.txt,valid,11.707074,26097.0,9.928700688107208e-07,1e-06,0.190180709361889,4147110,329499284,1561.5194897191218,448.5984595930567,32.75904283853169,52196,5.48984,0.342625,0.33065,0.579151,1.7e-05,1.709891,0.069098,3.185796
Queen_4147,acg-cg-oshmpi,8,32,56216578,1,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-56216578-1-stderr.txt,valid,9.940823,26319.0,9.942736966936258e-07,1e-06,0.190170781812124,4147110,329499284,1854.6078614295818,377.7051939663361,35.329217325227965,52640,3.030352,0.301372,0.293552,0.522758,1.6e-05,1.85973,0.067568,3.865469
Queen_4147,acg-cg-oshmpi,8,32,56216578,2,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-56216578-2-stderr.txt,valid,10.013561,26552.0,9.844749634055234e-07,1e-06,0.190160135606833,4147110,329499284,1857.4349242516225,377.1301973485989,34.969683274959515,53106,3.056747,0.304,0.295603,0.526874,1.6e-05,1.8571,0.068214,3.905001
Queen_4147,acg-cg-oshmpi,8,32,56216578,3,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-56216578-3-stderr.txt,valid,9.921843,26350.0,9.988985818981557e-07,1e-06,0.190169384135249,4147110,329499284,1860.3441965961363,376.54053130929793,35.21636750028462,52702,3.033413,0.301526,0.29442,0.522989,1.6e-05,1.855973,0.067653,3.845849
Queen_4147,acg-cg-oshmpi,8,32,56216584,1,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-56216584-1-stderr.txt,valid,9.860073,26168.0,9.661162389280612e-07,1e-06,0.190178255129051,4147110,329499284,1859.0691534446044,376.7988764903699,35.24183193855325,52338,3.011432,0.299503,0.291903,0.518033,1.6e-05,1.844487,0.067184,3.827479
Queen_4147,acg-cg-oshmpi,8,32,56216584,2,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-56216584-2-stderr.txt,valid,10.046595,26660.0,8.579519894856415e-07,1e-06,0.1901546903315,4147110,329499284,1858.857517563712,376.84152288072016,35.1334908668092,53322,3.068298,0.304747,0.296085,0.527849,1.7e-05,1.873388,0.068465,3.907743
Queen_4147,acg-cg-oshmpi,8,32,56216584,3,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-56216584-3-stderr.txt,valid,9.864026,26116.0,9.741112976759504e-07,1e-06,0.190180204301392,4147110,329499284,1854.631480318077,377.70049012099867,35.33916606042042,52234,3.007097,0.299366,0.290454,0.517755,1.6e-05,1.845906,0.067028,3.836397
Queen_4147,acg-cg-oshmpi,8,32,56216591,1,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-56216591-1-stderr.txt,valid,9.697942,26329.0,9.371236073731775e-07,1e-06,0.190170721164612,4147110,329499284,1901.7780454409813,368.33689088077784,34.11860995062666,52660,3.030914,0.301315,0.293246,0.519434,1.6e-05,1.796686,0.067595,3.688731
Queen_4147,acg-cg-oshmpi,8,32,56216591,2,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-56216591-2-stderr.txt,valid,9.641965,26135.0,9.564645015966447e-07,1e-06,0.190179500663336,4147110,329499284,1898.725214825816,368.929213698106,34.17012932353842,52272,3.011036,0.299806,0.29205,0.517984,1.6e-05,1.786141,0.067062,3.667867
Queen_4147,acg-cg-oshmpi,8,32,56216591,3,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-56216591-3-stderr.txt,valid,9.603186,26007.0,9.929743363542234e-07,1e-06,0.190186164071122,4147110,329499284,1897.0560341603295,369.2538931826047,34.345066902491546,52016,2.995085,0.297643,0.290406,0.514802,1.6e-05,1.786493,0.066671,3.652063
Bump_2911,acg-cg-single,1,1,55405538,1,acg-results/acg-cg-single/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0001-procs-55405538-1-stderr.txt,valid,38.983357,25634.0,9.479902482311871e-07,1e-06,0.144405497051085,2911419,127729899,187.13193148111898,1520.7676133260513,,0,32.323568,1.309055,0.883817,3.989191,8.6e-05,0.0,0.0,0.47764
Bump_2911,acg-cg-single,1,1,55405538,2,acg-results/acg-cg-single/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0001-procs-55405538-2-stderr.txt,valid,38.977403,25634.0,9.479902482311871e-07,1e-06,0.144405497051085,2911419,127729899,187.16051685198215,1520.5353436841697,,0,32.319352,1.310406,0.884649,3.986302,8.5e-05,0.0,0.0,0.47661
Bump_2911,acg-cg-single,1,1,55405538,3,acg-results/acg-cg-single/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0001-procs-55405538-3-stderr.txt,valid,38.98107,25634.0,9.479902482311871e-07,1e-06,0.144405497051085,2911419,127729899,187.1429104185185,1520.6783958804713,,0,32.32403,1.309057,0.883817,3.988269,7.6e-05,0.0,0.0,0.47582
Bump_2911,acg-cg-single,1,1,55405564,1,acg-results/acg-cg-single/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0001-procs-55405564-1-stderr.txt,valid,38.972154,25634.0,9.479902482311871e-07,1e-06,0.144405497051085,2911419,127729899,187.18572473638483,1520.3305765779826,,0,32.315545,1.309459,0.88252,3.986575,8.5e-05,0.0,0.0,0.477969
Bump_2911,acg-cg-single,1,1,55405564,2,acg-results/acg-cg-single/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0001-procs-55405564-2-stderr.txt,valid,38.995491,25634.0,9.479902482311871e-07,1e-06,0.144405497051085,2911419,127729899,187.0737027270153,1521.240969025513,,0,32.328644,1.310927,0.883067,3.992061,8.5e-05,0.0,0.0,0.480708
Bump_2911,acg-cg-single,1,1,55405564,3,acg-results/acg-cg-single/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0001-procs-55405564-3-stderr.txt,valid,38.986858,25634.0,9.479902482311871e-07,1e-06,0.144405497051085,2911419,127729899,187.11512712894177,1520.904189747991,,0,32.328586,1.308361,0.883954,3.987883,8.8e-05,0.0,0.0,0.477987
Bump_2911,acg-cg-single,1,1,55405571,1,acg-results/acg-cg-single/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0001-procs-55405571-1-stderr.txt,valid,38.978641,25634.0,9.479902482311871e-07,1e-06,0.144405497051085,2911419,127729899,187.15457244976807,1520.5836389170634,,0,32.324239,1.306889,0.882468,3.989094,8.6e-05,0.0,0.0,0.475865
Bump_2911,acg-cg-single,1,1,55405571,2,acg-results/acg-cg-single/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0001-procs-55405571-2-stderr.txt,valid,38.955687,25634.0,9.479902482311871e-07,1e-06,0.144405497051085,2911419,127729899,187.26485021373134,1519.6881875633924,,0,32.317803,1.303929,0.877288,3.984074,8.7e-05,0.0,0.0,0.472507
Bump_2911,acg-cg-single,1,1,55405571,3,acg-results/acg-cg-single/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0001-procs-55405571-3-stderr.txt,valid,38.958136,25634.0,9.479902482311871e-07,1e-06,0.144405497051085,2911419,127729899,187.25307830508112,1519.783724740579,,0,32.313141,1.303936,0.877938,3.986566,8.4e-05,0.0,0.0,0.476472
Bump_2911,acg-cg-single,1,1,55407173,1,acg-results/acg-cg-single/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0001-procs-55407173-1-stderr.txt,valid,38.98112,25634.0,9.479902482311871e-07,1e-06,0.144405497051085,2911419,127729899,187.14267037550488,1520.6803464149175,,0,32.31669,1.310575,0.882347,3.988635,8.6e-05,0.0,0.0,0.482788
Bump_2911,acg-cg-single,1,1,55407173,2,acg-results/acg-cg-single/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0001-procs-55407173-2-stderr.txt,valid,38.965734,25634.0,9.479902482311871e-07,1e-06,0.144405497051085,2911419,127729899,187.21656548361184,1520.0801279550597,,0,32.313362,1.307537,0.880244,3.987768,8.7e-05,0.0,0.0,0.476736
Bump_2911,acg-cg-single,1,1,55407173,3,acg-results/acg-cg-single/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0001-procs-55407173-3-stderr.txt,valid,38.963231,25634.0,9.479902482311871e-07,1e-06,0.144405497051085,2911419,127729899,187.2285922855833,1519.9824842006708,,0,32.31334,1.305653,0.880566,3.985256,8.3e-05,0.0,0.0,0.478331
Bump_2911,acg-cg-single,1,1,55407196,1,acg-results/acg-cg-single/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0001-procs-55407196-1-stderr.txt,valid,38.990857,25634.0,9.479902482311871e-07,1e-06,0.144405497051085,2911419,127729899,187.09593613261694,1521.060193493017,,0,32.317354,1.310665,0.883144,3.991395,8.4e-05,0.0,0.0,0.488215
Bump_2911,acg-cg-single,1,1,55407196,2,acg-results/acg-cg-single/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0001-procs-55407196-2-stderr.txt,valid,38.991675,25634.0,9.479902482311871e-07,1e-06,0.144405497051085,2911419,127729899,187.09201107744153,1521.092104236561,,0,32.318161,1.310955,0.883372,3.992435,8.2e-05,0.0,0.0,0.486669
Bump_2911,acg-cg-single,1,1,55407196,3,acg-results/acg-cg-single/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0001-procs-55407196-3-stderr.txt,valid,38.969322,25634.0,9.479902482311871e-07,1e-06,0.144405497051085,2911419,127729899,187.19932800031782,1520.220098306936,,0,32.313832,1.306831,0.880397,3.987338,8.3e-05,0.0,0.0,0.48084
